filename,folder,label,brightness_mean,brightness_std,brightness_max,brightness_min,brightness_p95,block_mean_var,block_mean_max,block_mean_min,block_top3_mean,bright_block_count,bright_pixel_ratio,connected_component_count,largest_component_area,largest_component_ratio,sobel_mean,laplacian_var,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_p95,rgb_red_ratio_mean,red_over_green_mean,red_over_blue_mean,red_dominance_mean,bright_red_pixel_ratio,bright_red_mean_dominance,bright_red_mean_intensity,bright_red_component_count,bright_red_largest_component_ratio
483,without_light,0,96.59879302978516,13.362189292907715,214.0,63.0,121.0,144.98875427246094,119.29777526855469,74.95858764648438,116.7794189453125,0.0,7.971938775510203e-05,3.0,2.0,3.985969387755102e-05,13.991464614868164,102.69204711914062,76.58390808105469,105.20834350585938,105.24211120605469,106.0,0.2646883428096771,-28.624441146850586,-28.658203125,-29.325653076171875,0.0,0.0,0.0,0.0,0.0
484,without_light,0,96.5041275024414,13.671361923217773,227.0,61.0,121.0,151.03367614746094,118.82123565673828,74.37374114990234,117.10848236083984,0.0,0.00013950892857142856,6.0,2.0,3.985969387755102e-05,14.160710334777832,113.68164825439453,75.71055603027344,105.27489471435547,106.26045989990234,105.0,0.26137998700141907,-29.564332962036133,-30.549903869628906,-30.78868293762207,0.0,0.0,0.0,0.0,0.0
485,without_light,0,95.40130615234375,14.481431007385254,215.0,59.0,120.0,172.60951232910156,119.02468872070312,72.36262512207031,117.4472427368164,0.0,9.964923469387755e-05,3.0,2.0,3.985969387755102e-05,13.844003677368164,105.20787048339844,75.13016510009766,103.89403533935547,105.25958251953125,103.0,0.261885404586792,-28.763870239257812,-30.129425048828125,-30.258350372314453,1.992984693877551e-05,32.0,236.0,1.0,1.992984693877551e-05
486,without_light,0,95.63544464111328,15.94882583618164,215.0,0.0,120.0,201.43504333496094,122.07308959960938,70.65908813476562,117.4115219116211,0.0,0.00015943877551020407,5.0,2.0,3.985969387755102e-05,14.30500602722168,109.50179290771484,75.63067626953125,103.92647552490234,105.75286865234375,103.0,0.2621227502822876,-28.295799255371094,-30.122190475463867,-30.17183494567871,1.992984693877551e-05,38.0,232.0,1.0,1.992984693877551e-05
487,without_light,0,95.82860565185547,16.197750091552734,216.0,0.0,120.0,206.37994384765625,122.23654174804688,69.33419799804688,116.6255111694336,0.0,0.00011957908163265306,3.0,4.0,7.971938775510203e-05,14.36140251159668,102.3541030883789,75.78990173339844,104.13603973388672,105.96173095703125,103.0,0.2619629204273224,-28.346141815185547,-30.17183494567871,-30.216995239257812,0.0,0.0,0.0,0.0,0.0
488,without_light,0,98.68106079101562,18.10205841064453,226.0,0.0,122.0,254.26429748535156,122.5634536743164,67.12654876708984,118.46826171875,0.0,0.00011957908163265306,4.0,3.0,5.978954081632653e-05,15.099353790283203,117.85917663574219,79.03157043457031,106.7502212524414,109.0450210571289,108.0,0.2641894221305847,-27.718650817871094,-30.013452529907227,-30.023496627807617,0.0,0.0,0.0,0.0,0.0
489,without_light,0,94.14140319824219,14.388317108154297,234.0,0.0,117.0,154.59783935546875,119.1323471069336,68.37625885009766,114.05069732666016,0.0,0.00011957908163265306,5.0,2.0,3.985969387755102e-05,13.816802024841309,100.0050048828125,73.62005615234375,102.6094741821289,104.61351776123047,99.0,0.2599872946739197,-28.989418029785156,-30.99346351623535,-31.008390426635742,1.992984693877551e-05,34.0,232.0,1.0,1.992984693877551e-05
490,without_light,0,97.23808288574219,12.797158241271973,222.0,61.0,116.0,135.33428955078125,114.62666320800781,70.37975311279297,113.2187728881836,0.0,3.985969387755102e-05,2.0,1.0,1.992984693877551e-05,12.998237609863281,103.58118438720703,76.6170883178711,105.9598388671875,106.74683380126953,98.0,0.2632474899291992,-29.342754364013672,-30.129743576049805,-30.325393676757812,0.0,0.0,0.0,0.0,0.0
491,without_light,0,96.4470443725586,12.877642631530762,228.0,65.0,115.0,139.30027770996094,115.05284118652344,74.47272491455078,113.32906341552734,0.0,7.971938775510203e-05,4.0,1.0,1.992984693877551e-05,12.206157684326172,81.58885955810547,74.57363891601562,105.62519836425781,106.79869079589844,97.0,0.257999062538147,-31.051559448242188,-32.22504806518555,-32.3392448425293,0.0,0.0,0.0,0.0,0.0
492,without_light,0,97.21615600585938,13.132136344909668,217.0,63.0,117.0,146.5161590576172,118.18123626708984,74.56868743896484,113.82650756835938,0.0,3.985969387755102e-05,2.0,1.0,1.992984693877551e-05,12.85931396484375,87.70025634765625,77.31640625,105.82878112792969,105.31333923339844,102.0,0.2661014795303345,-28.51237678527832,-27.996931076049805,-28.934371948242188,1.992984693877551e-05,32.0,235.0,1.0,1.992984693877551e-05
493,without_light,0,96.69014739990234,12.751623153686523,195.0,64.0,116.0,138.1522674560547,116.02913665771484,74.74797821044922,113.1285629272461,0.0,0.0,0.0,0.0,0.0,12.356348037719727,79.25350189208984,77.31170654296875,105.33990478515625,103.10533142089844,101.0,0.268741637468338,-28.028200149536133,-25.79362678527832,-28.169504165649414,0.0,0.0,0.0,0.0,0.0
494,without_light,0,96.94319915771484,12.202371597290039,218.0,66.0,115.0,125.94123840332031,114.22666931152344,76.95353698730469,112.5492935180664,0.0,5.978954081632653e-05,2.0,2.0,3.985969387755102e-05,11.991008758544922,71.2882080078125,78.28108978271484,105.56477355957031,101.89219665527344,101.0,0.27237531542778015,-27.283681869506836,-23.611108779907227,-27.320491790771484,0.0,0.0,0.0,0.0,0.0
495,without_light,0,96.57144927978516,12.238367080688477,216.0,63.0,115.0,124.55597686767578,112.66567993164062,73.20706939697266,111.5279541015625,0.0,7.971938775510203e-05,3.0,2.0,3.985969387755102e-05,12.794515609741211,100.73102569580078,75.98648834228516,105.40318298339844,105.28996276855469,97.0,0.2637602686882019,-29.41669273376465,-29.3034725189209,-29.93363380432129,0.0,0.0,0.0,0.0,0.0
496,without_light,0,97.14579010009766,12.174530029296875,224.0,64.0,114.0,123.21206665039062,113.1919174194336,73.71919250488281,112.23138427734375,0.0,9.964923469387755e-05,5.0,1.0,1.992984693877551e-05,12.599145889282227,95.63471221923828,76.5168228149414,106.06321716308594,105.51343536376953,96.0,0.2643335163593292,-29.546396255493164,-28.996612548828125,-29.95380210876465,1.992984693877551e-05,42.0,232.0,1.0,1.992984693877551e-05
497,without_light,0,96.53816223144531,12.634503364562988,227.0,61.0,114.0,134.2324676513672,114.42475128173828,71.31111145019531,112.1738510131836,0.0,0.00011957908163265306,5.0,2.0,3.985969387755102e-05,12.126158714294434,111.80785369873047,75.77017211914062,105.4667739868164,105.31008911132812,97.0,0.2630656957626343,-29.69660758972168,-29.539918899536133,-30.181081771850586,1.992984693877551e-05,48.0,235.0,1.0,1.992984693877551e-05
498,without_light,0,96.5939712524414,12.465224266052246,223.0,62.0,114.0,129.5443115234375,113.43737030029297,71.81515502929688,111.93311309814453,0.0,5.978954081632653e-05,3.0,1.0,1.992984693877551e-05,12.016958236694336,111.98371887207031,76.35562896728516,105.51297760009766,103.96558380126953,97.0,0.2657746970653534,-29.157346725463867,-27.609952926635742,-29.40758514404297,1.992984693877551e-05,38.0,229.0,1.0,1.992984693877551e-05
499,without_light,0,97.0538330078125,10.683385848999023,232.0,66.0,111.0,93.84935760498047,110.7155532836914,80.7616195678711,109.3425521850586,0.0,9.964923469387755e-05,3.0,2.0,3.985969387755102e-05,11.598184585571289,93.57286071777344,77.1310806274414,106.2990493774414,101.98854064941406,95.0,0.2690427303314209,-29.16796875,-24.85746192932129,-29.183574676513672,0.0,0.0,0.0,0.0,0.0
500,without_light,0,97.4970703125,11.594284057617188,238.0,65.0,114.0,111.25670623779297,113.3565444946289,78.58058166503906,110.99687957763672,0.0,7.971938775510203e-05,3.0,2.0,3.985969387755102e-05,12.258378028869629,103.72002410888672,77.58984375,106.65282440185547,102.80014038085938,98.0,0.2688305675983429,-29.062978744506836,-25.21030044555664,-29.090980529785156,0.0,0.0,0.0,0.0,0.0
501,without_light,0,97.57080841064453,11.48712158203125,213.0,66.0,114.0,108.3169937133789,113.12543487548828,78.91717529296875,110.67950439453125,0.0,3.985969387755102e-05,2.0,1.0,1.992984693877551e-05,12.404303550720215,101.54056549072266,77.47109985351562,106.73944091796875,103.2861557006836,98.0,0.2680051326751709,-29.268335342407227,-25.81505012512207,-29.310726165771484,0.0,0.0,0.0,0.0,0.0
502,without_light,0,98.0773696899414,10.971611976623535,215.0,65.0,113.0,100.05611419677734,111.87753295898438,78.17871856689453,110.51868438720703,0.0,9.964923469387755e-05,3.0,3.0,5.978954081632653e-05,12.195014953613281,84.73418426513672,79.29440307617188,107.0087661743164,101.60853576660156,98.0,0.2741508483886719,-27.714365005493164,-22.31413459777832,-27.719009399414062,0.0,0.0,0.0,0.0,0.0
503,without_light,0,98.30008697509766,11.228711128234863,223.0,64.0,113.0,106.2552719116211,112.66913604736328,78.10175323486328,111.12213897705078,0.0,9.964923469387755e-05,3.0,3.0,5.978954081632653e-05,11.981592178344727,83.28714752197266,80.2667007446289,107.08073425292969,100.69770050048828,100.0,0.2773168981075287,-26.814035415649414,-20.43100357055664,-26.814054489135742,0.0,0.0,0.0,0.0,0.0
504,without_light,0,98.80877685546875,10.926851272583008,214.0,64.0,113.0,101.83164978027344,112.28296661376953,78.58419799804688,111.27044677734375,0.0,3.985969387755102e-05,1.0,2.0,3.985969387755102e-05,11.669456481933594,71.1758041381836,81.51153564453125,107.46024322509766,99.82543182373047,100.0,0.28098398447036743,-25.948699951171875,-18.313894271850586,-25.948699951171875,0.0,0.0,0.0,0.0,0.0
505,without_light,0,96.90816497802734,11.11813735961914,215.0,67.0,112.0,102.9018783569336,111.68030548095703,77.24292755126953,110.02825164794922,0.0,5.978954081632653e-05,1.0,3.0,5.978954081632653e-05,11.160787582397461,86.49752807617188,76.94158935546875,106.13785552978516,102.0897216796875,95.0,0.26885294914245605,-29.196269989013672,-25.14813804626465,-29.270069122314453,0.0,0.0,0.0,0.0,0.0
506,without_light,0,96.0105209350586,10.837579727172852,232.0,66.0,111.0,97.22209167480469,110.06515502929688,76.78888702392578,108.72509765625,0.0,7.971938775510203e-05,4.0,1.0,1.992984693877551e-05,11.220234870910645,87.30036163330078,76.0021743774414,105.2541275024414,101.21833038330078,93.0,0.2681601643562317,-29.251953125,-25.21615982055664,-29.328323364257812,0.0,0.0,0.0,0.0,0.0
507,without_light,0,96.86742401123047,11.249213218688965,245.0,66.0,112.0,105.11787414550781,112.1697006225586,76.35757446289062,110.1703109741211,0.0,0.00013950892857142856,5.0,3.0,5.978954081632653e-05,11.551252365112305,106.70343017578125,76.28284454345703,106.1642837524414,103.11006927490234,94.0,0.2661049962043762,-29.881437301635742,-26.827228546142578,-30.00125503540039,1.992984693877551e-05,30.0,227.0,1.0,1.992984693877551e-05
508,without_light,0,96.49175262451172,11.688440322875977,216.0,64.0,113.0,113.95220947265625,113.57777404785156,74.90757751464844,111.10550689697266,0.0,5.978954081632653e-05,3.0,1.0,1.992984693877551e-05,11.408186912536621,116.03240966796875,75.8591537475586,105.77198028564453,102.93182373046875,96.0,0.26541462540626526,-29.912826538085938,-27.072664260864258,-30.02933692932129,0.0,0.0,0.0,0.0,0.0
509,without_light,0,96.5683822631836,11.45677375793457,220.0,64.0,112.0,109.89766693115234,112.90100860595703,75.75050354003906,110.86922454833984,0.0,5.978954081632653e-05,3.0,1.0,1.992984693877551e-05,11.168209075927734,103.93473052978516,76.32688903808594,105.85821533203125,102.07294464111328,96.0,0.26742517948150635,-29.531330108642578,-25.74605369567871,-29.619220733642578,0.0,0.0,0.0,0.0,0.0
510,without_light,0,97.7294692993164,7.184682369232178,217.0,63.0,107.0,37.38056945800781,106.0088882446289,79.4173583984375,105.7884750366211,0.0,1.992984693877551e-05,1.0,1.0,1.992984693877551e-05,10.033515930175781,59.53134536743164,78.16888427734375,107.12422180175781,100.91860961914062,89.0,0.2729589641094208,-28.955337524414062,-22.74972152709961,-28.956274032592773,0.0,0.0,0.0,0.0,0.0
511,without_light,0,96.20954132080078,10.170782089233398,233.0,62.0,112.0,81.2812728881836,112.3387680053711,73.2995834350586,109.09992218017578,0.0,0.00011957908163265306,5.0,2.0,3.985969387755102e-05,11.734225273132324,107.77874755859375,74.89076232910156,105.66194915771484,103.58956146240234,93.0,0.26254865527153015,-30.77118492126465,-28.698801040649414,-30.909059524536133,1.992984693877551e-05,35.0,238.0,1.0,1.992984693877551e-05
512,without_light,0,96.45256805419922,11.577754974365234,223.0,59.0,113.0,106.12152099609375,112.91802215576172,71.5397720336914,110.46221923828125,0.0,0.00013950892857142856,3.0,4.0,7.971938775510203e-05,12.272140502929688,116.16563415527344,75.37639617919922,105.74966430664062,104.03535461425781,96.0,0.26284897327423096,-30.373266220092773,-28.658960342407227,-30.557098388671875,3.985969387755102e-05,45.0,235.0,1.0,3.985969387755102e-05
513,without_light,0,99.12374114990234,12.399219512939453,224.0,61.0,117.0,125.84820556640625,120.478515625,72.84607696533203,115.529541015625,0.0,7.971938775510203e-05,3.0,2.0,3.985969387755102e-05,12.537979125976562,118.94434356689453,77.5341796875,108.53288269042969,107.49846649169922,100.0,0.2623657286167145,-30.99870491027832,-29.964284896850586,-31.292131423950195,1.992984693877551e-05,36.0,238.0,1.0,1.992984693877551e-05
514,without_light,0,95.82051086425781,12.205711364746094,219.0,64.0,111.0,114.52936553955078,109.92222595214844,74.08789825439453,108.82413482666016,0.0,9.964923469387755e-05,3.0,3.0,5.978954081632653e-05,12.736284255981445,193.2623748779297,71.62934112548828,106.01333618164062,106.90756225585938,90.0,0.25035619735717773,-34.38398742675781,-35.278221130371094,-35.52058792114258,0.0,0.0,0.0,0.0,0.0
515,without_light,0,96.17585754394531,9.545401573181152,234.0,70.0,111.0,70.18268585205078,108.08787536621094,79.86814880371094,107.84344482421875,0.0,0.00013950892857142856,5.0,2.0,3.985969387755102e-05,10.901456832885742,90.51541900634766,72.9882583618164,106.24925994873047,105.23062896728516,88.0,0.2559661567211151,-33.26100158691406,-32.242366790771484,-33.6138801574707,3.985969387755102e-05,44.0,239.5,2.0,1.992984693877551e-05
516,without_light,0,99.01255798339844,6.8789381980896,219.0,66.0,109.0,31.698230743408203,108.30913543701172,86.63182067871094,107.43012237548828,0.0,5.978954081632653e-05,2.0,2.0,3.985969387755102e-05,9.529333114624023,57.167903900146484,75.7402572631836,109.12984466552734,108.19766235351562,91.0,0.2579845190048218,-33.38958740234375,-32.4574089050293,-33.886619567871094,3.985969387755102e-05,32.5,235.0,2.0,1.992984693877551e-05
517,without_light,0,99.08099365234375,12.236035346984863,231.0,61.0,118.0,119.60989379882812,118.62617492675781,73.3548583984375,117.07259368896484,0.0,7.971938775510203e-05,2.0,3.0,5.978954081632653e-05,13.139578819274902,183.69532775878906,77.0528335571289,108.56961822509766,108.1418228149414,101.0,0.26069948077201843,-31.516780853271484,-31.088987350463867,-31.99836540222168,0.0,0.0,0.0,0.0,0.0
518,without_light,0,101.4306411743164,14.596868515014648,225.0,61.0,125.0,180.1072998046875,135.26617431640625,72.61518859863281,124.62667083740234,0.0,9.964923469387755e-05,3.0,3.0,5.978954081632653e-05,13.871789932250977,183.67559814453125,79.08344268798828,110.89522552490234,111.43482971191406,110.0,0.26003098487854004,-31.811782836914062,-32.351383209228516,-32.68728256225586,0.0,0.0,0.0,0.0,0.0
519,without_light,0,101.84809112548828,16.22251319885254,223.0,59.0,125.0,214.8199462890625,139.84445190429688,71.32489776611328,127.80362701416016,0.0,0.0005381058673469387,22.0,2.0,3.985969387755102e-05,14.913947105407715,278.9941101074219,78.82794189453125,111.51616668701172,112.51283264160156,108.0,0.2574688792228699,-32.68821716308594,-33.68489074707031,-33.85957336425781,0.0,0.0,0.0,0.0,0.0
520,without_light,0,95.86549377441406,8.556468963623047,222.0,73.0,110.0,55.80564880371094,108.02222442626953,80.74271392822266,107.32015991210938,0.0,5.978954081632653e-05,3.0,1.0,1.992984693877551e-05,9.82546329498291,78.27565002441406,73.26939392089844,105.65383911132812,104.83661651611328,90.0,0.25750479102134705,-32.38444519042969,-31.567222595214844,-32.7857551574707,1.992984693877551e-05,33.0,225.0,1.0,1.992984693877551e-05
521,without_light,0,97.51734161376953,8.142621040344238,224.0,74.0,111.0,46.704036712646484,110.4478988647461,86.26765441894531,108.04888916015625,0.0,0.00011957908163265306,4.0,3.0,5.978954081632653e-05,9.724178314208984,80.4324951171875,77.91449737548828,106.9062728881836,100.80546569824219,93.0,0.2721538543701172,-28.991769790649414,-22.89096450805664,-28.992446899414062,0.0,0.0,0.0,0.0,0.0
522,without_light,0,98.08844757080078,8.375582695007324,233.0,76.0,112.0,49.689674377441406,112.7066650390625,84.95802307128906,109.427001953125,0.0,9.964923469387755e-05,4.0,2.0,3.985969387755102e-05,10.169529914855957,91.51608276367188,77.66436004638672,107.7413330078125,102.21614074707031,94.0,0.2693445682525635,-30.076969146728516,-24.551776885986328,-30.090402603149414,3.985969387755102e-05,33.0,230.0,2.0,1.992984693877551e-05
523,without_light,0,96.59105682373047,8.867226600646973,231.0,72.0,112.0,58.58433151245117,113.23999786376953,80.38616943359375,109.09365844726562,0.0,7.971938775510203e-05,3.0,2.0,3.985969387755102e-05,10.796576499938965,104.33275604248047,73.63350677490234,106.50627899169922,105.83633422851562,91.0,0.25666335225105286,-32.87276840209961,-32.20282745361328,-33.298309326171875,0.0,0.0,0.0,0.0,0.0
524,without_light,0,99.99778747558594,13.982718467712402,245.0,67.0,120.0,146.1637725830078,132.78150939941406,76.58320617675781,119.10694122314453,0.0,0.0013153698979591836,26.0,13.0,0.00025908801020408165,13.889782905578613,257.4658508300781,75.85088348388672,110.11973571777344,111.32708740234375,102.0,0.2531034052371979,-34.26885223388672,-35.47620391845703,-35.605587005615234,1.992984693877551e-05,34.0,228.0,1.0,1.992984693877551e-05
525,without_light,0,106.02307891845703,18.334239959716797,249.0,62.0,131.0,271.7201843261719,158.06321716308594,73.34091186523438,135.78700256347656,0.0,0.004583864795918368,56.0,81.0,0.0016143176020408164,14.619525909423828,336.9058532714844,81.24766540527344,116.28186798095703,118.18026733398438,115.0,0.2541055381298065,-35.03419876098633,-36.93259811401367,-36.96354675292969,1.992984693877551e-05,42.0,232.0,1.0,1.992984693877551e-05
526,without_light,0,104.26614379882812,17.5313777923584,227.0,62.0,126.0,246.6475372314453,150.760986328125,72.87086486816406,132.00987243652344,0.0,0.0013153698979591836,39.0,7.0,0.00013950892857142856,13.839268684387207,214.7095947265625,81.36663055419922,113.82441711425781,115.16033935546875,110.0,0.2591956853866577,-32.45779037475586,-33.793704986572266,-33.87382507324219,1.992984693877551e-05,52.0,241.0,1.0,1.992984693877551e-05
527,without_light,0,100.58499908447266,12.771601676940918,220.0,67.0,122.0,139.37440490722656,127.5093002319336,75.90469360351562,120.08319854736328,0.0,7.971938775510203e-05,2.0,3.0,5.978954081632653e-05,12.433135032653809,118.37474822998047,77.96627807617188,109.96703338623047,111.65493774414062,107.0,0.2583208382129669,-32.00075912475586,-33.688655853271484,-33.744956970214844,1.992984693877551e-05,32.0,234.0,1.0,1.992984693877551e-05
528,without_light,0,99.01307678222656,11.116957664489746,217.0,69.0,117.0,102.4383316040039,119.92613983154297,77.67752838134766,114.95062255859375,0.0,5.978954081632653e-05,2.0,2.0,3.985969387755102e-05,11.699974060058594,106.98794555664062,76.76976776123047,108.40202331542969,109.1599349975586,101.0,0.259368360042572,-31.632253646850586,-32.390167236328125,-32.6490364074707,0.0,0.0,0.0,0.0,0.0
529,without_light,0,97.26819610595703,9.746968269348145,221.0,71.0,112.0,72.77262878417969,111.99703979492188,80.07061767578125,109.4717788696289,0.0,9.964923469387755e-05,4.0,2.0,3.985969387755102e-05,11.559856414794922,111.81730651855469,74.82389831542969,106.7305908203125,107.60997009277344,93.0,0.2577030658721924,-31.906688690185547,-32.78607177734375,-33.03920364379883,0.0,0.0,0.0,0.0,0.0
530,without_light,0,97.68919372558594,9.657109260559082,230.0,72.0,112.0,70.49821472167969,112.3916015625,80.77086639404297,109.4712905883789,0.0,7.971938775510203e-05,4.0,1.0,1.992984693877551e-05,11.882976531982422,119.45999908447266,74.60728454589844,107.35030364990234,108.57057189941406,93.0,0.2557562589645386,-32.74302291870117,-33.963287353515625,-34.13580322265625,1.992984693877551e-05,42.0,231.0,1.0,1.992984693877551e-05
531,without_light,0,97.63492584228516,10.050177574157715,233.0,71.0,113.0,76.87234497070312,112.14666748046875,79.1866683959961,110.54791259765625,0.0,7.971938775510203e-05,4.0,1.0,1.992984693877551e-05,11.937630653381348,125.72112274169922,74.68871307373047,107.25592041015625,108.39774322509766,95.0,0.2560950517654419,-32.567203521728516,-33.709022521972656,-33.896244049072266,0.0,0.0,0.0,0.0,0.0
532,without_light,0,107.57254791259766,7.7909955978393555,162.0,66.0,119.0,44.25031280517578,118.37481689453125,94.42716979980469,117.094482421875,0.0,0.0,0.0,0.0,0.0,12.656825065612793,45.22570037841797,97.39030456542969,113.89873504638672,101.74102783203125,109.0,0.31104370951652527,-16.50843048095703,-4.3507256507873535,-16.50844955444336,0.0,0.0,0.0,0.0,0.0
533,without_light,0,107.62663269042969,9.307937622070312,157.0,68.0,122.0,65.00827026367188,121.60099029541016,91.40959930419922,120.09793853759766,0.0,0.0,0.0,0.0,0.0,13.504332542419434,49.037437438964844,96.95796966552734,113.92349243164062,102.9697494506836,115.0,0.30859965085983276,-16.96552085876465,-6.011778354644775,-16.96552085876465,0.0,0.0,0.0,0.0,0.0
534,without_light,0,107.50035858154297,9.210326194763184,219.0,80.0,123.0,63.431907653808594,121.4869155883789,93.47979736328125,120.41185760498047,0.0,3.985969387755102e-05,1.0,2.0,3.985969387755102e-05,13.419787406921387,52.538002014160156,96.9030990600586,113.78848266601562,102.7255630493164,116.0,0.30882301926612854,-16.88538360595703,-5.822464942932129,-16.88737678527832,0.0,0.0,0.0,0.0,0.0
535,without_light,0,107.44286346435547,9.377656936645508,200.0,78.0,122.0,65.62236022949219,122.7802505493164,92.63687133789062,120.39769744873047,0.0,0.0,0.0,0.0,0.0,13.655282020568848,52.01215744018555,96.81865692138672,113.70890808105469,102.81620788574219,115.0,0.308624804019928,-16.89024543762207,-5.997548580169678,-16.891422271728516,0.0,0.0,0.0,0.0,0.0
536,without_light,0,110.6336669921875,9.157784461975098,209.0,72.0,122.0,65.6099624633789,118.94222259521484,91.70555877685547,118.56378936767578,0.0,1.992984693877551e-05,1.0,1.0,1.992984693877551e-05,13.90209674835205,52.9267692565918,99.61386108398438,116.97628021240234,106.66563415527344,113.0,0.307754784822464,-17.362424850463867,-7.0517778396606445,-17.367366790771484,0.0,0.0,0.0,0.0,0.0
537,without_light,0,108.36254119873047,9.022046089172363,222.0,75.0,122.0,59.041439056396484,121.85037231445312,88.99483489990234,119.57596588134766,0.0,3.985969387755102e-05,1.0,2.0,3.985969387755102e-05,13.613505363464355,52.79475402832031,97.69784545898438,114.66191101074219,103.5711669921875,114.0,0.3089030086994171,-16.964065551757812,-5.873325824737549,-16.964763641357422,0.0,0.0,0.0,0.0,0.0
538,without_light,0,108.06299591064453,8.913615226745605,225.0,72.0,121.0,57.99061965942383,122.01234436035156,88.82231140136719,119.73184967041016,0.0,3.985969387755102e-05,1.0,2.0,3.985969387755102e-05,13.716012001037598,53.874755859375,97.3653564453125,114.35420989990234,103.33970642089844,114.0,0.30874860286712646,-16.988859176635742,-5.974350452423096,-16.990333557128906,0.0,0.0,0.0,0.0,0.0
539,without_light,0,108.00629425048828,8.28315544128418,176.0,74.0,120.0,51.990943908691406,118.85432434082031,90.94731140136719,118.25711822509766,0.0,0.0,0.0,0.0,0.0,13.200998306274414,44.41599655151367,97.93297576904297,114.23248291015625,102.49674987792969,111.0,0.31107407808303833,-16.29950523376465,-4.563775539398193,-16.29950523376465,0.0,0.0,0.0,0.0,0.0
540,without_light,0,109.05667877197266,8.276941299438477,186.0,79.0,121.0,51.720096588134766,119.39456939697266,92.74948120117188,119.08081817626953,0.0,0.0,0.0,0.0,0.0,12.854238510131836,44.11336135864258,99.01213836669922,115.33163452148438,103.16413879394531,111.0,0.31171196699142456,-16.319496154785156,-4.152004718780518,-16.319496154785156,0.0,0.0,0.0,0.0,0.0
541,without_light,0,107.04521942138672,8.311901092529297,161.0,77.0,119.0,52.73008346557617,117.80148315429688,91.09452819824219,116.8365478515625,0.0,0.0,0.0,0.0,0.0,12.758462905883789,43.16545867919922,97.0226821899414,113.28583526611328,101.2061767578125,109.0,0.3113327920436859,-16.263153076171875,-4.1834940910339355,-16.263214111328125,0.0,0.0,0.0,0.0,0.0
542,without_light,0,107.80780029296875,8.381237983703613,168.0,78.0,119.0,53.850669860839844,118.86913299560547,91.10072326660156,117.71424102783203,0.0,0.0,0.0,0.0,0.0,12.681830406188965,43.99827575683594,97.63385009765625,114.12017822265625,101.98148345947266,109.0,0.3110629618167877,-16.486328125,-4.3476362228393555,-16.486328125,0.0,0.0,0.0,0.0,0.0
543,without_light,0,107.01885223388672,7.950603485107422,147.0,75.0,119.0,48.092041015625,118.38716125488281,92.15599060058594,117.09991455078125,0.0,0.0,0.0,0.0,0.0,12.275178909301758,39.4198112487793,97.00898742675781,113.2198486328125,101.06700134277344,109.0,0.31153547763824463,-16.210857391357422,-4.058015823364258,-16.210878372192383,0.0,0.0,0.0,0.0,0.0
544,without_light,0,108.5791015625,8.350617408752441,166.0,68.0,120.0,53.29389190673828,120.07308959960938,91.74845123291016,118.702880859375,0.0,0.0,0.0,0.0,0.0,12.111963272094727,38.74979019165039,98.97323608398438,114.68997192382812,101.79456329345703,111.0,0.3136163651943207,-15.716736793518066,-2.82132887840271,-15.716736793518066,0.0,0.0,0.0,0.0,0.0
545,without_light,0,109.01387023925781,7.731808185577393,168.0,78.0,119.0,43.84866714477539,119.0128402709961,93.736572265625,117.82715606689453,0.0,0.0,0.0,0.0,0.0,12.000006675720215,36.91665267944336,98.9657211303711,115.23004913330078,103.31488800048828,110.0,0.31150662899017334,-16.26432991027832,-4.349170684814453,-16.26432991027832,0.0,0.0,0.0,0.0,0.0
546,without_light,0,108.09546661376953,7.539969444274902,183.0,76.0,118.0,41.719276428222656,118.62370300292969,93.51033020019531,116.89678955078125,0.0,0.0,0.0,0.0,0.0,12.0758056640625,38.187015533447266,97.78882598876953,114.4365005493164,102.42426300048828,108.0,0.31064194440841675,-16.647680282592773,-4.635443210601807,-16.647680282592773,0.0,0.0,0.0,0.0,0.0
547,without_light,0,108.451171875,7.048079967498779,184.0,79.0,118.0,36.02728271484375,117.92691040039062,94.25981140136719,116.93909454345703,0.0,0.0,0.0,0.0,0.0,12.376237869262695,39.880340576171875,98.03852081298828,114.82222747802734,102.84133911132812,108.0,0.31049230694770813,-16.783700942993164,-4.80281400680542,-16.783700942993164,0.0,0.0,0.0,0.0,0.0
548,without_light,0,108.94300079345703,7.052391529083252,178.0,80.0,118.0,35.25236511230469,117.52987670898438,95.15908813476562,116.74979400634766,0.0,0.0,0.0,0.0,0.0,12.522154808044434,40.145633697509766,98.54586029052734,115.28565216064453,103.3594741821289,108.0,0.3106543719768524,-16.739795684814453,-4.8136162757873535,-16.739795684814453,0.0,0.0,0.0,0.0,0.0
549,without_light,0,108.09911346435547,7.559141635894775,142.0,81.0,118.0,37.9313850402832,117.12493896484375,94.93086242675781,116.10172271728516,0.0,0.0,0.0,0.0,0.0,12.604988098144531,37.77354049682617,97.86497497558594,114.37605285644531,102.68042755126953,108.0,0.31069332361221313,-16.51108169555664,-4.8154497146606445,-16.51108169555664,0.0,0.0,0.0,0.0,0.0
